text_combined,label
unify production back eol deals highlighted proton machine unify production available patient path manager highlight eol deals yellow thanks n,0
hpl nom may 22 2001 see attached file hplno 522 xls hplno 522 xls,0
nominations agree eileen ponton 05 22 2001 10 56 54 melissa jones texas utilities tu cc subject nominations measurement check flow 12 th 22 176 melissa jones eileen ponton bcc subject nominations 05 22 01 08 48 according records tufco requested volume 22 500 please let know need information eileen ponton 05 21 2001 02 45 04 pm melissa jones texas utilities tu cc subject nominations could please check records see volume tufco requested may 12 th show volume requested 22 500 55 246 flowed something right requested flowed volume normally closer working weekend volumes e mail shortly,0
actual vols 5 22 01 agree eileen ponton 05 23 2001 02 23 15 pm david avila lsp enserch us tu charlie stone energy txu tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com szajac enron com cc subject actual vols 5 22 01 nom mcf mmbtu 27 500 26 406 27 119,0
real time deal updates path manager test group beginning week actively testing changes path manager receive real time deal updates sitara prepare would like limited group schedulers desk go thru quick walkthru training new features sometime early next week take 30 minutes comfortable features performance testing complete would like migrate unify production either next week week give us adequate adjustment period prior next bid week migrated production either roll schedulers selected schedulers via security heather could please schedule time designated schedulers scotty early next week room projector would work best thanks n,0
sitara release changes global due consent assignment volume management fine change name changes still attached original path buy sell deal settlement group make sure new name added deal appropriate statement group attached change flow smoothly thanks donna greif 04 05 2000 01 18 pm kathryn bussell hou ect ect robert cotten hou ect ect mark mcclure hou ect ect gary l payne hou ect richard pinion hou ect ect robert superty hou ect ect george smith hou ect ect katherine l kelly hou ect ect randall l gay hou ect ect daren j farmer hou ect ect edward terry hou ect ect cc dave nommensen hou ect ect diane e niestrath hou ect ect carrie hollomon hou ect ect bryce baxter hou ect ect kathryn cordes hou ect ect dana daigle corp enron enron elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect peggy hedstrom cal ect ect dianne seib cal ect ect sylvia campos hou ect ect linda bryan hou ect ect faye ellis hou ect ect donna consemiu hou ect ect scott mills hou ect ect russ severson hou ect ect martha stevens hou ect ect karie hastings hou ect ect regina perkins hou ect ect imelda frayre hou ect ect william e kasemervisz hou ect ect hunaid engineer hou ect ect steven gullion hou ect ect larrissa sharma hou ect ect thomas engel hou ect ect subject sitara release changes global due consent assignment fyi change went deal validation group gives ability change counterparties names bridge back impact logistics unify counterparty name change takes place deals bridge backed could cause problems edi pipes new counterparty name flow unify repathing eventually take place one problem may imbalance data sets production yet edi imbalance qtys would match paths may also cause issue scheduled quantities especially nominations sent entire month remember rules one think unify safe guards idiot proofs force pathing unify ability ride duns numbers yet would still cause additional step edi scheduler would need think order get clean quick response impacts vol mgt counterparty name changes take place prior periods pathing call diane dave speaking w hopefully get clear understanding true impact sure need put processes procedures together deal validation follow type changes needed keep posted thanks dg thomas engel 04 05 2000 09 44 kathryn cordes hou ect ect dana daigle corp enron enron elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect peggy hedstrom cal ect ect dianne seib cal ect ect cc sylvia campos hou ect ect linda bryan hou ect ect faye ellis hou ect ect donna consemiu hou ect ect scott mills hou ect ect russ severson hou ect ect martha stevens hou ect ect karie hastings hou ect ect regina perkins hou ect ect imelda frayre hou ect ect william e kasemervisz hou ect ect hunaid engineer hou ect ect steven gullion hou ect ect larrissa sharma hou ect ect donna greif hou ect ect subject sitara release changes global due consent assignment regarding ability change counterparties deals sitara confirmed volumes tom words caution someone calls wants change counterparty created ability invalidate deal change counterparty however add warning message warning changing counterparty deal confirmed volumes make sure pipeline allows change pipelines allow us change counterparties feedback assume reasons rule used blow old scheduling systems pre unify pipelines require new deal zero old deal make change make sure logistics person aware case causes problems pipeline sorry know pipes ask unify team one rule still place change ena im east ena im market east ena im texas hplc im hplc changing business units must legal entity warning legal entity also beware making contract counterparty changes service deals transport capacity storage cash deal invalidated rules forget items locked reason invalidate service deal change previously locked data validated someone used deals unify highly likely unify deals paths created using deals get corrupted always check someone unify make sure one used deals anything unify forwarded thomas engel hou ect 04 05 2000 09 47 scott mills 04 04 2000 07 38 pm kathryn cordes hou ect ect dana daigle corp enron enron elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect cc steve jackson hou ect ect thomas engel hou ect ect sylvia campos hou ect ect linda bryan hou ect ect faye ellis hou ect ect donna consemiu hou ect ect subject sitara release changes global due consent assignment release put tuesday evening deal validation able change counterparty deals volume something expected e g confirmed nominated scheduled etc addition release also capture near time contract changes made global means need server bounces necessary new changes contracts show without get deal manager new counterparties new changes facilities require getting active sitara apps except launch pad apps start new app respective information looking appear mention near time constrained amount time takes change global data trigger alert sitara updates information srm x 33548 cyndie balfour flanagan enron 04 04 2000 03 41 pm connie sutton hou ect ect linda bryan hou ect ect kathryn cordes hou ect ect scott mills hou ect ect richard elwood hou ect ect dave nommensen hou ect ect kenneth harmon hou ect ect dana daigle corp enron enron kathryn cordes hou ect ect elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect gayle horn corp enron enron brant reves hou ect ect russell diamond hou ect ect debbie r brackett hou ect ect steve jackson hou ect ect cc subject changes global due consent assignment following changes made global contracts database due receipt executed consent assignment following contracts current counterparty name contract type contract new counterparty name ces commonwealth energy services gisb 96029892 commonwealth energy services ces samuel gary jr associates inc gisb 96029302 samuel gary jr associates ces south jersey gas company gisb 96029143 south jersey gas company cp name change contract type correction contract type different provided ces per ces ces southwest gas corporation 1 1 98 gisb 96029146 per contract file ces southwest gas corporation 04 14 93 master purchase sale interruptible edit global 96029146 ces southwest gas corporation 12 01 94 master sale firm created new global record accommodate k 96037402 please note southwest gas corporation consented assignment contracts,0
buyer vs seller intercompany deals clarify memo sent yesterday concerning buyer vs seller intercompany deals want make sure everyone understands seller side post sitara deal volume feedback reconciliation report reflect error associated buy side well longer show error generated sales side currently change coincide way sap reports intercompany transactions please let know questions concerns note volume feedback reconciliation report report distribute daily basis thanks rhp forwarded regina perkins hou ect 02 04 2000 10 20 regina perkins 02 03 2000 05 32 pm edward terry hou ect ect katherine l kelly hou ect ect george smith hou ect ect mary smith hou ect ect daren j farmer hou ect ect jim homco hou ect ect randall l gay hou ect ect pat clynes corp enron enron bryce baxter hou ect ect rita wynne hou ect ect gary nelson hou ect ect cc regina perkins hou ect ect scott mills hou ect ect francis lim hou ect ect subject buyer vs seller intercompany deals brought attention sap use buyer governing value associated intercompany deals seller currently sitara captures volume bridged back buy side sales side wanted make sure would impacted change aware sitara would reflected volumes associated intercompany deals concerns please let know soon possible need adjustment made volume feedback reconciliation report reflect change finalized may month two implemented wanted make sure everyone advance notice questions please hesitate contact x 39222 thanks rhp,0
procedure adding new capacity tickets multi desk service utilization order provide ability track transport expense desk sitara modified allow multiple transport capacity tickets service contract provided different desks one tagged primary procedure setting new capacity tickets reflect desks probably first notice via warning error message path manager building new path message read something like source destination 123456 desk imct match service contract 3434 removed b make note deal number service list service contract using new path c open transport capacity deal sitara hit copy new deal change buyer old desk new desk matches supply market deal pathing contract agent change buyer instead change agent new desk primary deal carry actual agent changing buyer causes contract field get blanked select contract various exchange line items primary deal check box un check exchange line item change mdq zero negotiated rates uncheck well primary deal carry mdq negotiated demand commodity fuel hit release e may need retrieve path manager see deal number service list read multiple right click service deals list specific deals f build path originally desired warning error message appear could occur combination desk service contract please file call dave find folder thanks n,0
rollout schedule unify real time deal path updates walk thru demo new functionality held today logistics managers representative schedulers region except texas calgary changes well received revisions requested would like changes migrated production evening tuesday january 18 use morning wednesday january 19 paul could please insure network folks tibco install complete monday including terminal server scotty paul may need one folks insure tibco install works ok terminal server none us access scotty follow calgary texas since missed demo also level security desired rollout selected schedulers logistics dave plan last related items stage monday insure clean tuesday night print filter closed path list app close error msg feel like schedule met please let know become aware thanks n,0
monthly clean bridge back non edi pipes help avoid unify problems bid week must keeping business non edi pipes throughout month rather wait end month clean bridge back staff identified one things logistics could help maintain reasonable performance please make sure know status pipes speak schedulers see keeping data clean bridged expect keep top throughout month asking everyone else work around schedule lets make sure part thanks bob,0
procedure adding new capacity tickets multi desk service utilization revised revision bold pass may need order provide ability track transport expense desk sitara modified allow multiple transport capacity tickets service contract provided different desks one tagged primary procedure setting new capacity tickets reflect desks probably first notice via warning error message path manager building new path message read something like source destination 123456 desk imct match service contract 3434 removed b make note deal number service list service contract using new path c open transport capacity deal sitara hit copy new deal change buyer old desk new desk matches supply market deal pathing deal agent change buyer instead change agent new desk primary deal carry actual agent agent contract get cleared select agent contract changing buyer causes contract field get blanked select pipeline contract various exchange line items primary deal check box un check exchange line item change mdq zero negotiated rates uncheck well primary deal carry mdq negotiated demand commodity fuel hit release e may need retrieve path manager see deal number service list read multiple right click service deals list specific deals f build path originally desired warning error message appear could occur combination desk service contract please file call dave find folder thanks n,0
missing txu lonestar oasis paths stacey looks like missing paths revealed quirk suppression zero paths 4 paths initially entered zero changed non zero later date system correctly determine zero path longer suppressed fixed 4 paths affected corrected code happen screen print nov 22 problem fixed thanks n,0
zero path termination path manager matt ben responding request comments revising path manager expanding parameters path termination process include zero volume paths last day month way speed unify response retrieve times based interviews various desks including aep calgary recent discussions find legitimate business need allow zero volume paths roll month month requirements contracts wellhead gas following recap proposed done regarding zero path termination 1 paths zero last day month exception noted 2 terminate day longer roll following month path termination function run every night paths changed zero retroactively zero future month paths unless volume path future month 2 zero paths marked always send nominations continue roll month month changed nomination option appears hpl 736 paths nigas 1136 paths might paths rolling longer need special one time handling paths coordinated scheduler ready 3 zero paths roll month month using volume management send function cease agree patti regards paths oba tracking please respond via e mail comments richard x 37339,0
pops team temporarily moving allen center please note pops team temporarily moving 3 allen center starting monday 5 15 located 3 ac 3708 till move back enron bldg pops oncall pager 713 796 4149 pops cellular 713 562 2458 also note attending class thru whole next week 5 15 5 19 pops issues please people contact following christine pham x 34202 shawn macphail x 31837 thanks romeo,0
new su bridge new sitara unify bridge monitor production monitor shows deals error state failed queue bridge pending deals going unify sitara find start programs trading sitara su bridge monitor may need load borland bde v 5 0 software use already loaded enhanced monitor make useful tool deal error state sitara side sent unify deal error state unify side sitara sent unify however unify failed deal group sort columns best sort business unit date column shows last time someone edited deal start date stop date begin end date deal sitara deal id well eol deal id indicates deal business unit agent deal contract validation support please edit status p deals deals pending status desk desk transactions awaiting desk approve deal changes deal release deals approver deal access multiple desks hit refresh button query data set auto refresh tool bar build filter business unit multiple reasons expense build filter easier support everyone looking thing new business unit see normally screen full deals error state petro suncor sunoco set reasonable number look sort business unit column want filter may using send excel feature tool bar option file dump excel questions problems please call sitara hotline,0
unify close schedule following close schedule coming month please keep mind following key times unify sitara bridge back 1 45 p friday april 28 th errors must clear time mass draft 6 p friday evening accrual process begins monday may lst 6 changes timeline please ensure contacted soon possible thank melissa x 35615,0
unify close schedule following close schedule coming month please keep mind following key times unify sitara bridge back 1 45 p wednesday may 31 st errors must clear time mass draft 6 p wednesday evening accrual process begins thursday june lst 6 changes timeline please ensure contacted soon possible thanks mechelle x 37278,0
unify performance problem wednesday fyi forwarded brenda f herod hou ect 05 05 2000 09 01 rita wynne 05 05 2000 08 11 brenda f herod hou ect ect cc subject unify performance problem wednesday fyi forwarded rita wynne hou ect 05 05 2000 08 10 dave nommensen 05 04 2000 06 56 pm george smith hou ect ect edward terry hou ect ect tricia bowen hou ect ect randall l gay hou ect ect patti sullivan hou ect ect pat clynes corp enron enron carlos j rodriguez hou ect ect robert superty hou ect ect bryce baxter hou ect ect rita wynne hou ect ect donna greif hou ect ect cc jeff johnson corp enron enron tommy j yanowski hou ect ect beth perlman hou ect ect scott williamson hou ect ect jim ogg hou ect ect regan smith hou ect ect kenneth harmon hou ect ect subject unify performance problem wednesday aware unify system experienced significant performance problems wednesday approx 9 30 11 20 duration problem due type system behavior experienced problem exacerbated multitude additional user logins thinking fresh login might work better additional logins never improve performance generally degrade another story actually single user 21 sessions bounce server twice bring system back normal level performance good news found caused problem particular user particular report process actually intentional change specific table done numerous times past particular change drastic side effects contacted sybase problem see help determine behavior feature bug meanwhile types changes night scheduled outages apologize frustration anxiety extra work brought problem take every precaution see happen questions comments please feel free give call dave n,0
sitara release changes global due consent assignment changing counterparty names sitara deal tickets absolutely impact downstream processes hope following give clarification let know questions need detail thanks dg 3 9517 sitara unify process scenario counterparty name changes sitara deal ticket deal pathed scheduled bridged back unify impact zero impact logistics volume management absolutely harmless settlements process place eliminate issues process counterparty sitara changes counterparty b ctprty original path sent pipeline new name ctprty b bridge unify ctprty remains path level unify gui display change ctprty b displayed deal level unify field highlighted indicate change occurred gui display changes high level path scheduler choice repath necessary path pathing occurs new counterparty name displaced new path unify pushes back deal number meter sitara ctprty info balancing works deal number meter ctprty info confirmation desk utilizes information sitara information correct volume management utilizes information unify pipeline tie information sent pipeline correct path level match perfectly settlements utilizes information unify settlements recognizes changed ctprty names changes contracts would create two notification entries invoice happen go wrong ctprty draft would occur note issues discovered reports correcting autonoms tom words warning previously issue counterparty name changes took place deals pathed nominated basically would change key edi path duns number affecting information already nominated pipeline scheduler nominated data pipeline would get doubled scheduler would way correct problem cases schedulers would get pipeline manually cut original nominated volume issue unify explained dave feel free chime left anything donna greif 04 05 2000 01 18 pm kathryn bussell hou ect ect robert cotten hou ect ect mark mcclure hou ect ect gary l payne hou ect richard pinion hou ect ect robert superty hou ect ect george smith hou ect ect katherine l kelly hou ect ect randall l gay hou ect ect daren j farmer hou ect ect edward terry hou ect ect cc dave nommensen hou ect ect diane e niestrath hou ect ect carrie hollomon hou ect ect bryce baxter hou ect ect kathryn cordes hou ect ect dana daigle corp enron enron elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect peggy hedstrom cal ect ect dianne seib cal ect ect sylvia campos hou ect ect linda bryan hou ect ect faye ellis hou ect ect donna consemiu hou ect ect scott mills hou ect ect russ severson hou ect ect martha stevens hou ect ect karie hastings hou ect ect regina perkins hou ect ect imelda frayre hou ect ect william e kasemervisz hou ect ect hunaid engineer hou ect ect steven gullion hou ect ect larrissa sharma hou ect ect thomas engel hou ect ect subject sitara release changes global due consent assignment fyi change went deal validation group gives ability change counterparties names bridge back impact logistics unify counterparty name change takes place deals bridge backed could cause problems edi pipes new counterparty name flow unify repathing eventually take place one problem may imbalance data sets production yet edi imbalance qtys would match paths may also cause issue scheduled quantities especially nominations sent entire month remember rules one think unify safe guards idiot proofs force pathing unify ability ride duns numbers yet would still cause additional step edi scheduler would need think order get clean quick response impacts vol mgt counterparty name changes take place prior periods pathing call diane dave speaking w hopefully get clear understanding true impact sure need put processes procedures together deal validation follow type changes needed keep posted thanks dg thomas engel 04 05 2000 09 44 kathryn cordes hou ect ect dana daigle corp enron enron elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect peggy hedstrom cal ect ect dianne seib cal ect ect cc sylvia campos hou ect ect linda bryan hou ect ect faye ellis hou ect ect donna consemiu hou ect ect scott mills hou ect ect russ severson hou ect ect martha stevens hou ect ect karie hastings hou ect ect regina perkins hou ect ect imelda frayre hou ect ect william e kasemervisz hou ect ect hunaid engineer hou ect ect steven gullion hou ect ect larrissa sharma hou ect ect donna greif hou ect ect subject sitara release changes global due consent assignment regarding ability change counterparties deals sitara confirmed volumes tom words caution someone calls wants change counterparty created ability invalidate deal change counterparty however add warning message warning changing counterparty deal confirmed volumes make sure pipeline allows change pipelines allow us change counterparties feedback assume reasons rule used blow old scheduling systems pre unify pipelines require new deal zero old deal make change make sure logistics person aware case causes problems pipeline sorry know pipes ask unify team one rule still place change ena im east ena im market east ena im texas hplc im hplc changing business units must legal entity warning legal entity also beware making contract counterparty changes service deals transport capacity storage cash deal invalidated rules forget items locked reason invalidate service deal change previously locked data validated someone used deals unify highly likely unify deals paths created using deals get corrupted always check someone unify make sure one used deals anything unify forwarded thomas engel hou ect 04 05 2000 09 47 scott mills 04 04 2000 07 38 pm kathryn cordes hou ect ect dana daigle corp enron enron elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect cc steve jackson hou ect ect thomas engel hou ect ect sylvia campos hou ect ect linda bryan hou ect ect faye ellis hou ect ect donna consemiu hou ect ect subject sitara release changes global due consent assignment release put tuesday evening deal validation able change counterparty deals volume something expected e g confirmed nominated scheduled etc addition release also capture near time contract changes made global means need server bounces necessary new changes contracts show without get deal manager new counterparties new changes facilities require getting active sitara apps except launch pad apps start new app respective information looking appear mention near time constrained amount time takes change global data trigger alert sitara updates information srm x 33548 cyndie balfour flanagan enron 04 04 2000 03 41 pm connie sutton hou ect ect linda bryan hou ect ect kathryn cordes hou ect ect scott mills hou ect ect richard elwood hou ect ect dave nommensen hou ect ect kenneth harmon hou ect ect dana daigle corp enron enron kathryn cordes hou ect ect elizabeth l hernandez hou ect ect julie meyers hou ect ect b scott palmer hou ect ect stephanie sever hou ect ect dianne j swiber hou ect ect gayle horn corp enron enron brant reves hou ect ect russell diamond hou ect ect debbie r brackett hou ect ect steve jackson hou ect ect cc subject changes global due consent assignment following changes made global contracts database due receipt executed consent assignment following contracts current counterparty name contract type contract new counterparty name ces commonwealth energy services gisb 96029892 commonwealth energy services ces samuel gary jr associates inc gisb 96029302 samuel gary jr associates ces south jersey gas company gisb 96029143 south jersey gas company cp name change contract type correction contract type different provided ces per ces ces southwest gas corporation 1 1 98 gisb 96029146 per contract file ces southwest gas corporation 04 14 93 master purchase sale interruptible edit global 96029146 ces southwest gas corporation 12 01 94 master sale firm created new global record accommodate k 96037402 please note southwest gas corporation consented assignment contracts,0
new unify transaction volume count reports forwarded donna greif hou ect 05 09 2000 04 49 pm dave nommensen 05 09 2000 12 13 pm donna greif hou ect ect cc subject new unify transaction volume count reports fyi forwarded dave nommensen hou ect 05 09 2000 12 12 pm dave nommensen 05 09 2000 08 24 lisa b cousino hou ect ect diane h cook hou ect ect shari mao hou ect ect cc benedicta tung hou ect ect subject new unify transaction volume count reports 2 new reports available start programs trading unify gas reporting password unify gas password go path manager report general report selection path manager two new reports monthly transaction counts monthly volume counts enjoy n,0
desk desk deals mid july sitara change logic desk desk deals post volume associated sales seller side sitara deal currently volume receipt buyer side posted change implemented order coincide logic currently used sap change help avoid intercompany imbalances please aware change effect desk desk deals logic transport usage deals remain currently delivery point posts sitara deal questions please give call x 39222 chao,0
unify please provide bob superty list pipelines late nomiation issues result mornings unify problems,0
dave n pocket next week beyond class next week hyatt unify performance issues need immediate attention please call jim ogg 5 7225 kishore b 3 0347 russ whitton 3 3874 already pager number also next 2 months office space gutted built located 3 allen center 37 th floor convenient phone number feel free send postcard n,0
fw unify exception list matt response sounds like might want specify exception personnel 8 12 12 thru 4 00 4 thru 6 normal business hours end month holidays long weekends rp original message pena matt sent friday october 12 2001 1 03 pm pinion richard subject unify exception list yes correct watchdog likely vm settlements pm afternoon need payments door pm get goes ways send needs system matter would help correct 8 12 logistics critical anyones guess original message pinion richard sent friday october 12 2001 11 38 pena matt subject fw unify exception list based victor response think confusion actually several critical time periods depending group time day perhaps eliminate confusion could specify time period going watchdog interpreted mean 8 12 period victor thinking afternoon depending time might different people kicked rp original message lamadrid victor sent friday october 12 2001 11 00 sullivan patti pena matt cc warner john hall bob rao ramesh sengupta jayanta nguyen ben melethil anwar baxter bryce bussell l kathryn dawes cheryl greif donna hall bob heal kevin jaquet tammy kinsey lisa lakho shahnaz machleit shirley mcclure mark olinger kimberly pinion richard reeves leslie smith george f staab theresa superty robert wynne rita subject unify exception list critical users east desk using path manager meredith homco clarissa garcia christina sanchez victor lamadrid could alert us invoking watchdog kick logistics would great thanks original message sullivan patti sent friday october 12 2001 9 42 pena matt cc warner john hall bob rao ramesh sengupta jayanta nguyen ben melethil anwar baxter bryce bussell l kathryn dawes cheryl greif donna hall bob heal kevin jaquet tammy kinsey lisa lakho shahnaz lamadrid victor machleit shirley mcclure mark olinger kimberly pinion richard reeves leslie smith george f staab theresa superty robert wynne rita subject unify exception list west desk critical users use path manager users shannon groenewold daniel lisk suzanne christiansen corey wilkes jackie adams shelly mendel stacey brewer walt spiegelhauer starting next week joshua blair original message pena matt sent thursday october 11 2001 8 37 pm baxter bryce bussell l kathryn dawes cheryl greif donna hall bob heal kevin jaquet tammy kinsey lisa lakho shahnaz lamadrid victor machleit shirley mcclure mark olinger kimberly pinion richard reeves leslie smith george f staab theresa sullivan patti superty robert wynne rita cc warner john hall bob rao ramesh sengupta jayanta nguyen ben melethil anwar subject unify exception list going forward precautionary measure begin locking users system need arises use watchdog application order initiate process last resort notify reasons mainly ensure critical system resources provided users need old list sybase longer exists need help putting together new list please provide list people absolutely critical users system obviously situation remedied everyone exception user please provide user name application need e volume management settlements path manager sooner get sooner get implemented thanks,0
dave n july 5 th taking sabbatical beginning moment control exact time may already happened plan visit mountains ocean miss miss unfortunately enron requires employees use vacation time instead inner self time return someday looks like july 5 th kind bummed maybe transcended new plateau understanding absence contact milind patil x 39247 unify performance issues thanks understanding persona formerly known dave keyboard longer used spell new name,0
sitara positions end month feedback unify robert superty ect 11 16 2000 09 02 randall l gay hou ect ect edward terry hou ect ect victor lamadrid hou ect ect tricia spence hou ect ect george smith hou ect ect beverly beaty hou ect ect pat clynes corp enron enron patti sullivan hou ect ect donna greif hou ect ect richard pinion hou ect ect cc dave nommensen hou ect ect matt pena na enron enron bob hall na enron enron subject sitara positions end month feedback unify please take note dave important message regarding sitara positions absolutely afford go need everything possible help limit exposure prices winter weather upon us likely challenging bid week said want make sure adhere daily clean process pull necessary reports day keep schedulers make sure date wish donna richard make available day distribute group much time needs happen immediately donna please provide daily summary desks remainder month let know questions concerns thanks bob dave nommensen 11 16 2000 08 31 robert superty hou ect ect randall l gay hou ect ect george smith hou ect ect edward terry hou ect ect victor lamadrid hou ect ect tricia spence hou ect ect beverly beaty hou ect ect pat clynes corp enron enron patti sullivan hou ect ect carlos j rodriguez hou ect ect kevin heal cal ect ect anita k patton hou ect ect cc matt pena na enron enron donna greif hou ect ect richard pinion hou ect ect kathryn bussell hou ect ect jeff johnson corp enron enron bob hall na enron enron jayant krishnaswamy hou ect ect scott mills hou ect ect tommy j yanowski hou ect ect richard burchfield hou ect ect subject sitara positions end month feedback unify bob et al sure recall problem sitara positions earlier month cease trading early revert cpr positions although gotten far transition unify onto sitara tds see potential happening towards end month beginning next month problem managing positions combination sheer deal counts along updates deals large portion updates come sitara via unify bridge back process would ideal could continue unify data cleaned scrubbed week week try avoid bulk month updated bridged final week days month know goal logistics want help reinforce goal due performance impact gas trading systems perhaps extra pair eyes pipeline exception summary bridge back pipeline summary unify month would help another area causes transaction counts increase need 2 months active time words november first week two december sitara continues maintain positions november november data degrades ability update december positions timely manner may find remove november deals sitara positions sooner past trying work sitara team coming days weeks implement combination quick fixes well look long term changes necessary support increased trading business please let know questions comments area thanks n,0
fw sitara eol bridge problem today fyi also monitoring eol sitara bridge time inform traders desks situation status deals bridged 10 30 ish thanks original message truong dat sent thursday october 25 2001 11 11 moorer torrey lamadrid victor severson russ grant george cc husain karima lim francis saluja gurdip sweitzer tara subject sitara eol bridge problem today problem faced today due 2 eol deal packets 2098073 2099764 startdate enddate missing 2 tibco message fields caused bridge bounce resulted queue build bridge starting bridge takes 2 minute startup time deals sent resent continuously cause sitarar eolbridge restart thus magnifying buildup queue corrective action taking end build rejection logic eol packets start enddate dat truong,0
possibly adding deal prices path manager donna greif ect 09 05 2000 02 28 pm patti sullivan hou ect ect victor lamadrid hou ect ect george smith hou ect ect pat clynes corp enron enron kevin heal cal ect ect cc diane h cook hou ect ect robert superty hou ect ect dave nommensen hou ect ect subject possibly adding deal prices path manager please see note nommensen let know thoughts note additional functionality screen view may cause impact system performance thanks dg forwarded donna greif hou ect 09 05 2000 02 23 pm dave nommensen 08 31 2000 11 37 donna greif hou ect ect cc matt pena na enron enron dave mcmullan hou ect ect subject possibly adding deal prices path manager donna request brought week would like run managers input add deal price sales supply list windows path manager seems significant based transactions eol mentioned past related baggage impact performance may run slower could make option pay price need ability show tier info maybe use work tiered try represent actual pricing agreed format deals index pricing percentage fixed price offset ie 98 transco znl 02 column would customizable resizing relocating user preference let know hear n,0
unify stress test next week sybase 12 0 yvette pat daren please send gas schedulers hi probably already heard test new sybase data base release today testing resume tomorrow wed 6 21 noon people least verify security access today access please contact diane niestrath 3 9931 dave mcmullan 3 9127 diane niestrath dave nommensen 06 16 2000 05 25 pm susan harrison hou ect ect brenda f herod hou ect ect bryce baxter hou ect ect rita wynne hou ect ect pat clynes corp enron enron randall l gay hou ect ect george smith hou ect ect edward terry hou ect ect beverly beaty hou ect ect carrie hollomon hou ect ect cc jeff johnson corp enron enron scott williamson hou ect ect john pyle corp enron enron jim ogg hou ect ect jaikishore bharathi hou ect ect regan smith hou ect ect kenneth harmon hou ect ect paul f poellinger hou ect ect subject unify stress test next week sybase 12 0 done preliminary testing latest version sybase version 12 seen positive results initial tests would like proceed stress test confused showing day work would like 2 tests next week due hardware business restrictions test would similar late 1998 ah days ask users well folks run many usual processing scripted time frame approx noon 1 30 pm tuesday wednesday sure order yummy pizza sandwiches staff sybase 12 0 environment accessed via start programs test applications unify applications unify gas power stage login window select server ase 12 test usual production password work try houston work try neighbor audit says fine test user plan run several sessions permissible simulate heavy load system make able participate time please staff try login time monday insure access test script time period 12 00 1 30 logistics pathing nominating running reports 12 20 1 30 volume management thing 12 40 1 30 settlements accounting pile please let know area would able assist important test results 2 tests dictate whether pursue migration new release mid july less bid weeks poor system performance better thanks advance help n,0
prelminary findings deals bridging matt pena 11 15 2000 12 09 pm robert superty hou ect ect cc edward terry hou ect ect victor lamadrid hou ect ect pat clynes corp enron enron donna greif hou ect ect richard pinion hou ect ect patti sullivan hou ect ect george smith hou ect ect randall l gay hou ect ect tricia spence hou ect ect carlos j rodriguez hou ect ect tom acton corp enron enron subject prelminary findings deals bridging attached spreadsheet showing deals bridged unify november please let alarm bridge always worked questions would like discuss please let know every instance found looks okay following transport ut ticket pipe deal deal killed deal entered mistake buy sell hence inactive state unify deal demand based deal price volumes deal point assigned zone thanks,0
automate load scheduled quantity sirpo 0067 updated draft enhancement document automate load scheduled quantities would appreciate feedback please comments cob 10 19 01 thanks tammy original message jaquet tammy sent thursday october 04 2001 6 19 pm pena matt nguyen ben greif donna pinion richard lakho shahnaz farmer daren j heal kevin kinsey lisa lamadrid victor smith george f sullivan patti dinari sabra l driscoll ernest marde l greif donna muzzy charles cc superty robert subject automate load scheduled quantity sirpo 0067 attached draft enhancement automate load scheduled quantities please review provide input cob 10 10 01 need discuss document let know make arrangements meet get input issue updated document meet prioritize thanks tammy,0
volume feedback unify sitara fyi following unify sitara bridge back schedule sitara team unify still send files sitara sitara process bridge back times listed list response several inquiries regarding slow bridge back times sitara hours listed 24 hr format central time 1 monday friday 14 00 19 49 hrs single thread 2 monday friday 19 50 24 00 hrs multi thread 3 monday friday 00 01 13 59 hrs bridge back 4 sat sunday 12 50 24 00 hrs multithread 5 sat sunday 00 01 12 49 hrs bridge back,0
